blocker_type,feature_introduced,move_limit,objective_type,objective_amount,avg_daily_wins_before_first_attempt,avg_daily_attempts_before_first_attempt,avg_active_day_on_first_attempt,near_loss_wins_2_or_less_moves,near_win_losses_5_percent_or_less_objective,level_number,labeled_difficulty,median_attempts_per_winner,players,mid_match_quits,attempts,wins,first_attempt_win_streak_tier_0,first_attempt_win_streak_tier_1,first_attempt_win_streak_tier_2,first_attempt_win_streak_tier_3,median_moves_remaining_win,median_objective_pct_remaining_loss,median_base_coins_rewarded_win,median_move_coins_rewarded,first_attempt_winstreak_tier_1_wins,first_attempt_winstreak_tier_2_wins,first_attempt_winstreak_tier_3_wins,extra_moves_offered,extra_moves_purchased,extra_moves_wins,gold_extra_move_purchased,median_pgb_inventory_amount_first_attempt,median_igb_inventory_amount_first_attempt,median_gold_inventory_amount_first_attempt,median_customer_gold_inventory_amount_first_attempt,median_90th_percentile_customer_gold_inventory_amount_first_attempt,median_95th_percentile_customer_gold_inventory_amount_first_attempt,median_99th_percentile_customer_gold_inventory_amount_first_attempt,pgb_purchased,gold_pgb_sink,pgb_amount_used,igb_purchased,igb_gold_pbg_sink,igb_amount_used,average_moves_coins_rewarded,balance_patch_version,retained_players_to_next_level
bubblegum candy popcorn_kernel,,28,gum popped_kernel,48,24.473684210526315,51.10526315789474,176.6315789473684,6,0,1483,normal,1.0,19,0,19,19,0,8,0,11,8.0,,,,8,0,11,,0,0,,9.0,7.0,6430.0,3411.5,6430.0,6430.0,6430.0,,,17,,,,,1.0.1746,19
bubblegum candy popcorn_kernel,,28,gum popped_kernel,48,18.058823529411764,38.411764705882355,200.76470588235293,2,0,1483,normal,1.0,17,1,18,17,0,6,1,10,8.0,,,,6,1,10,,0,0,,52.0,18.0,4068.0,4068.0,4068.0,4068.0,4068.0,,,6,,,,,1.0.1781,17
bubblegum candy popcorn_kernel,,28,gum popped_kernel,48,19.75,41.375,100.375,0,1,1483,normal,1.0,8,0,9,9,0,4,0,4,8.5,0.041666666666666664,,,3,0,4,1,0,0,,24.5,3.0,923.5,3196.0,5758.0,5758.0,5758.0,,,7,,,,,1.0.1820,8
bubblegum candy popcorn_kernel,,28,gum popped_kernel,48,26.11111111111111,56.55555555555556,188.33333333333334,0,0,1483,normal,1.0,9,0,9,9,0,1,0,8,8.0,,,,1,0,8,,0,0,,45.0,54.0,8516.0,5525.5,8516.0,8516.0,8516.0,,,6,,,,,1.0.1895,9
bubble bubble_spawner candy,,27,bubble,120,25.473684210526315,53.10526315789474,176.6315789473684,3,1,1484,normal,1.0,19,0,21,21,0,0,8,11,6.0,0.04166666666666667,,,0,6,11,2,1,1,,10.0,7.0,6442.0,3439.0,6442.0,6442.0,6442.0,,,17,,,,,1.0.1746,19
bubble bubble_spawner candy,,27,bubble,120,18.705882352941178,39.64705882352941,200.8235294117647,2,0,1484,normal,1.0,17,0,18,18,0,1,5,11,5.0,0.175,,,1,4,11,1,0,0,,52.0,18.0,4118.0,4118.0,4118.0,4118.0,4118.0,,,11,,,,,1.0.1781,17
bubble bubble_spawner candy,,27,bubble,120,20.875,43.625,100.375,1,0,1484,normal,1.0,8,1,9,8,0,1,3,4,6.0,,,,1,3,4,,0,0,,24.5,3.0,1037.5,3234.0,5800.0,5800.0,5800.0,,,6,,,,,1.0.1820,8
bubble bubble_spawner candy,,27,bubble,120,27.0,58.333333333333336,188.44444444444446,3,0,1484,normal,1.0,9,1,11,10,0,0,1,8,8.0,0.13333333333333333,,,0,0,8,1,0,0,,45.0,54.0,8561.0,5564.5,8561.0,8561.0,8561.0,,,7,,,,,1.0.1895,9
candy caramel licorice_machine red_white_candy_machine,,30,caramel licorice red_white_candy,79,26.57894736842105,55.31578947368421,176.6315789473684,9,1,1485,hard,1.0,19,6,65,59,0,2,0,17,2.5,0.35443037974683544,,,1,0,9,43,9,5,,13.0,7.0,5982.0,3258.0,5982.0,5982.0,5982.0,,,41,,,,,1.0.1746,19
candy caramel licorice_machine red_white_candy_machine,,30,caramel licorice red_white_candy,79,19.764705882352942,41.76470588235294,200.8235294117647,10,0,1485,hard,1.0,17,13,59,46,0,1,1,15,1.5,0.34177215189873417,,,1,0,9,30,5,4,,52.0,18.0,4155.0,4155.0,4155.0,4155.0,4155.0,,,23,,,,,1.0.1781,17
candy caramel licorice_machine red_white_candy_machine,,30,caramel licorice red_white_candy,79,20.75,43.5,100.625,4,1,1485,hard,2.0,8,7,53,46,0,0,1,7,2.0,0.35443037974683544,,,0,0,3,39,3,2,,24.5,3.0,1062.5,3259.0,5825.0,5825.0,5825.0,,,26,,,,,1.0.1820,8
candy caramel licorice_machine red_white_candy_machine,,30,caramel licorice red_white_candy,79,25.77777777777778,55.44444444444444,188.66666666666666,1,0,1485,hard,1.0,9,8,39,31,0,1,0,8,4.0,0.37341772151898733,,,0,0,7,23,4,3,,45.0,54.0,8606.0,5596.5,8606.0,8606.0,8606.0,,,41,,,,,1.0.1895,9
candy cookie honeycomb,,23,colored_cookie honeycomb,86,28.210526315789473,58.578947368421055,176.73684210526315,0,0,1486,normal,1.0,19,1,20,19,0,9,1,9,8.5,0.12790697674418605,,,8,1,9,1,0,0,,12.0,5.0,6088.0,2824.0,6088.0,6088.0,6088.0,,,16,,,,,1.0.1746,19
candy cookie honeycomb,,23,colored_cookie honeycomb,86,13.352941176470589,29.0,201.2941176470588,4,0,1486,normal,1.0,17,0,20,20,0,7,1,9,7.0,0.2441860465116279,,,5,1,9,3,0,0,,52.0,18.0,3355.0,3355.0,3355.0,3355.0,3355.0,,,12,,,,,1.0.1781,17
candy cookie honeycomb,,23,colored_cookie honeycomb,86,23.875,49.5,100.75,2,0,1486,normal,1.0,8,0,8,8,0,5,0,3,4.5,,,,5,0,3,,0,0,,24.5,2.5,992.5,3522.5,6229.0,6229.0,6229.0,,,4,,,,,1.0.1820,8
candy cookie honeycomb,,23,colored_cookie honeycomb,86,28.22222222222222,61.111111111111114,188.88888888888889,0,0,1486,normal,1.0,9,0,9,9,0,2,0,7,11.0,,,,2,0,7,,0,0,,45.0,51.0,7819.0,4810.5,7819.0,7819.0,7819.0,,,6,,,,,1.0.1895,9
candy cookie soda_can,,29,colored_cookie soda soda_can,29,29.210526315789473,60.63157894736842,176.73684210526315,1,1,1487,normal,1.0,19,1,22,21,0,1,8,10,7.0,0.15517241379310343,,,0,7,10,2,0,0,,12.0,5.0,6130.0,2875.0,6130.0,6130.0,6130.0,,,17,,,,,1.0.1746,19
candy cookie soda_can,,29,colored_cookie soda soda_can,29,14.529411764705882,31.352941176470587,201.2941176470588,4,0,1487,normal,1.0,17,0,17,17,0,2,5,10,8.0,,,,2,5,10,,0,0,,52.0,18.0,3408.0,3408.0,3408.0,3408.0,3408.0,,,8,,,,,1.0.1781,17
candy cookie soda_can,,29,colored_cookie soda soda_can,29,24.875,51.5,100.75,2,0,1487,normal,1.0,8,0,9,9,0,0,5,3,8.0,0.4827586206896552,,,0,4,3,1,1,1,,24.0,2.5,1037.5,3552.5,6275.0,6275.0,6275.0,,,5,,,,,1.0.1820,8
candy cookie soda_can,,29,colored_cookie soda soda_can,29,29.22222222222222,63.111111111111114,188.88888888888889,1,0,1487,normal,1.0,9,0,9,9,0,0,2,7,12.0,,,,0,2,7,,0,0,,45.0,51.0,7914.0,4883.5,7914.0,7914.0,7914.0,,,6,,,,,1.0.1895,9
candy caramel soda violet_portal yellow_portal,,28,caramel soda,105,30.31578947368421,62.89473684210526,176.73684210526315,0,0,1488,normal,1.0,19,0,19,19,0,2,0,17,12.0,,,,2,0,17,,0,0,,12.0,5.0,6166.0,2905.0,6166.0,6166.0,6166.0,,,17,,,,,1.0.1746,19
candy caramel soda violet_portal yellow_portal,,28,caramel soda,105,15.529411764705882,33.35294117647059,201.2941176470588,1,0,1488,normal,1.0,17,0,17,17,0,0,2,15,10.0,,,,0,2,15,,0,0,,52.0,18.0,3445.0,3445.0,3445.0,3445.0,3445.0,,,8,,,,,1.0.1781,17
candy caramel soda violet_portal yellow_portal,,28,caramel soda,105,26.0,53.75,100.75,0,0,1488,normal,1.0,8,0,8,8,0,1,0,7,9.0,,,,1,0,7,,0,0,,24.0,2.5,963.5,3578.0,6308.0,6308.0,6308.0,,,4,,,,,1.0.1820,8
candy caramel soda violet_portal yellow_portal,,28,caramel soda,105,30.22222222222222,65.11111111111111,188.88888888888889,0,0,1488,normal,1.0,9,0,9,9,0,0,0,9,15.0,,,,0,0,9,,0,0,,47.0,52.0,7956.0,4918.5,7956.0,7956.0,7956.0,,,5,,,,,1.0.1895,9
bubblegum candy coffee_cup red_white_candy_machine,,30,gum marshmallow red_white_candy,70,31.31578947368421,64.89473684210526,176.73684210526315,10,5,1489,super_hard,3.0,20,26,124,98,0,0,2,17,1.0,0.32857142857142857,,,0,0,7,86,11,5,,12.0,5.0,6213.0,2940.0,6213.0,6213.0,6213.0,,,97,,,,,1.0.1746,20
bubblegum candy coffee_cup red_white_candy_machine,,30,gum marshmallow red_white_candy,70,16.055555555555557,34.333333333333336,229.5,12,4,1489,super_hard,6.0,19,33,158,125,0,0,0,18,1.0,0.37142857142857144,,,0,0,6,109,14,11,,40.5,52.5,4437.5,3475.0,3475.0,3475.0,3475.0,,,63,,,,,1.0.1781,19
bubblegum candy coffee_cup red_white_candy_machine,,30,gum marshmallow red_white_candy,70,27.0,55.75,100.75,5,5,1489,super_hard,12.5,8,44,256,212,0,0,1,7,1.5,0.44285714285714284,,,0,0,0,206,5,3,,24.0,2.5,1010.5,3621.5,6342.0,6342.0,6342.0,,,62,,,,,1.0.1820,8
bubblegum candy coffee_cup red_white_candy_machine,,30,gum marshmallow red_white_candy,70,31.22222222222222,67.11111111111111,188.88888888888889,6,1,1489,super_hard,1.0,10,11,127,116,0,0,0,9,2.0,0.5428571428571428,,,0,0,7,107,6,6,,47.0,52.0,8011.0,4961.0,8011.0,8011.0,8011.0,,,47,,,,,1.0.1895,10
candy popcorn_machine waffle,,30,popcorn_cup waffle,37,33.05882352941177,68.6470588235294,180.64705882352942,3,1,1490,normal,1.0,17,0,18,18,0,10,0,7,7.0,0.02702702702702703,,,9,0,7,1,1,1,,10.0,4.0,5051.0,1904.5,5051.0,5051.0,5051.0,,,20,,,,,1.0.1746,17
candy popcorn_machine waffle,,30,popcorn_cup waffle,37,12.0,26.35,196.85,8,1,1490,normal,1.0,20,0,22,22,0,14,0,6,4.0,0.04054054054054054,,,12,0,6,2,1,1,,43.0,16.5,3509.0,830.0,830.0,830.0,830.0,,,13,,,,,1.0.1781,20
candy popcorn_machine waffle,,30,popcorn_cup waffle,37,25.5,54.25,101.375,2,0,1490,normal,1.0,8,0,8,8,0,8,0,0,6.5,,,,8,0,0,,0,0,,17.5,3.0,615.5,2877.5,5595.0,5595.0,5595.0,,,3,,,,,1.0.1820,8
candy popcorn_machine waffle,,30,popcorn_cup waffle,37,18.2,40.6,185.4,2,0,1490,normal,1.0,10,0,10,10,0,2,0,8,10.0,,,,2,0,8,,0,0,,47.5,28.5,6196.5,4217.5,7268.0,7268.0,7268.0,,,7,,,,,1.0.1895,10
candy chocolate honeycomb popcorn_kernel,,27,chocolate honeycomb popped_kernel,88,34.11764705882353,70.76470588235294,180.64705882352942,7,0,1491,normal,1.0,17,0,17,17,0,1,9,7,3.0,,,,1,9,7,,5,5,,10.0,4.0,5077.0,1927.5,5077.0,5077.0,5077.0,,,17,,,,,1.0.1746,17
candy chocolate honeycomb popcorn_kernel,,27,chocolate honeycomb popped_kernel,88,13.1,28.55,196.85,9,1,1491,normal,1.0,20,1,23,22,0,2,12,6,3.0,0.039772727272727265,,,2,11,6,2,2,2,,43.5,16.0,3547.5,846.0,846.0,846.0,846.0,,,16,,,,,1.0.1781,20
candy chocolate honeycomb popcorn_kernel,,27,chocolate honeycomb popped_kernel,88,26.5,56.25,101.375,7,3,1491,normal,1.0,8,0,22,22,0,0,8,0,2.0,0.1534090909090909,,,0,6,0,14,0,0,,17.5,3.0,628.0,2890.0,5607.0,5607.0,5607.0,,,3,,,,,1.0.1820,8
candy chocolate honeycomb popcorn_kernel,,27,chocolate honeycomb popped_kernel,88,19.2,42.6,185.4,2,0,1491,normal,1.0,10,1,11,10,0,0,2,8,6.0,,,,0,2,8,,0,0,,47.5,28.5,6242.5,4259.5,7320.0,7320.0,7320.0,,,4,,,,,1.0.1895,10
blueberry_melon candy licorice_machine,,30,licorice melon_slice,45,35.11764705882353,72.76470588235294,180.64705882352942,6,0,1492,normal,1.0,17,0,17,17,0,0,1,16,4.0,,,,0,1,16,,2,1,,10.0,4.0,5114.0,1790.0,5114.0,5114.0,5114.0,,,19,,,,,1.0.1746,17
blueberry_melon candy licorice_machine,,30,licorice melon_slice,45,14.2,30.8,196.85,4,0,1492,normal,1.0,20,1,30,29,0,1,2,17,4.0,0.35555555555555557,,,0,2,14,9,3,3,,45.0,16.0,3574.5,888.0,888.0,888.0,888.0,,,17,,,,,1.0.1781,20
blueberry_melon candy licorice_machine,,30,licorice melon_slice,45,29.25,61.75,101.375,1,0,1492,normal,1.0,8,0,15,15,0,2,0,6,6.0,0.24444444444444446,,,2,0,3,7,0,0,,18.0,3.0,655.0,2908.0,5626.0,5626.0,5626.0,,,8,,,,,1.0.1820,8
blueberry_melon candy licorice_machine,,30,licorice melon_slice,45,18.5,41.2,185.8,2,2,1492,normal,1.0,10,3,17,14,0,0,0,10,6.5,0.12222222222222223,,,0,0,8,4,0,0,,47.5,28.0,6351.0,4310.0,7385.0,7385.0,7385.0,,,3,,,,,1.0.1895,10
candy cookie macarons,,28,colored_cookie macarons,57,36.11764705882353,74.76470588235294,180.64705882352942,7,1,1493,normal,1.0,17,1,39,38,0,0,0,17,3.0,0.24561403508771928,,,0,0,9,22,4,3,,10.0,4.0,5127.0,1819.0,5127.0,5127.0,5127.0,,,52,,,,,1.0.1746,17
